date,listingid,tokenid,breedcount,gender,bloodline,breedtype,energy,total_races,win,lose,speed,strength,wind,water,fire,lighting,canrace,canbreed,priceFloor,price,lastbreedtime,bornUsableBreed,bornUsableRace,minutesToSell
2022-02-17 07:12:06,188025,178683,0,Male,Hoz,Pacer,6,58,15,43,1.71,7.51,8.75,3.85,5.6,,1,0.0,1131.4615384615386,1.3257189475831122,0,101572.0,-157628.0,1.3666666666666667
2022-02-17 07:15:43,188018,175525,0,Male,Hoz,Pacer,1,76,17,59,5.89,3.45,1.1,3.17,4.71,,1,0.0,1131.4615384615386,1.2903664423142294,0,56981.0,-202219.0,7.566666666666666
2022-02-17 07:19:19,188013,169171,0,Male,Zan,Pacer,4,26,6,20,3.58,2.05,2.27,9.0,1.77,,1,1.0,1131.4615384615386,1.2815283159970086,0,-40611.0,-40611.0,14.466666666666669
2022-02-17 07:14:42,187994,193802,0,Female,Hoz,Pacer,25,0,0,0,3.13,2.64,3.27,0.25,6.46,,0,0.0,1131.4615384615386,1.239105309674349,0,332554.0,73354.0,17.233333333333334
2022-02-17 07:17:42,187993,193807,0,Female,Hoz,Pacer,25,0,0,0,1.96,8.15,5.3,5.85,2.98,,0,0.0,1131.4615384615386,1.239989122306071,0,332420.0,73220.0,20.233333333333334
2022-02-17 07:13:37,187973,166620,2,Male,Hoz,Pacer,12,100,21,79,0.12,6.43,4.18,2.39,4.3,,1,0.0,1131.4615384615386,0.7777551159154259,1645078796,-103799.0,-362999.0,24.866666666666667
2022-02-17 07:10:55,187934,162782,0,Female,Campona,Pacer,5,118,30,88,5.43,2.79,4.9,8.54,7.06,,1,1.0,1131.4615384615386,1.4141002107553198,0,-194073.0,-366873.0,33.6
2022-02-17 07:09:23,187903,193698,0,Female,Hoz,Pacer,25,0,0,0,3.79,1.81,8.17,5.98,4.47,,0,0.0,1131.4615384615386,1.2983207559997278,0,331359.0,72159.0,39.233333333333334
2022-02-17 07:13:36,187883,193631,0,Female,Hoz,Pacer,25,0,0,0,6.39,0.78,0.35,2.09,3.08,,0,0.0,1131.4615384615386,1.2364538717791826,0,329393.0,70193.0,51.233333333333334
2022-02-17 07:12:04,187873,193646,0,Male,Hoz,Pacer,25,0,0,0,3.05,4.05,0.78,2.74,7.36,,0,0.0,1131.4615384615386,1.2099394928275204,0,329832.0,70632.0,52.766666666666666
2022-02-17 07:14:44,187859,159184,3,Male,Hoz,Pacer,1,166,41,125,3.11,7.77,7.39,8.51,1.17,,1,1.0,1131.4615384615386,0.9280032633081786,1644999540,-267102.0,-526302.0,59.93333333333333
2022-02-17 07:14:41,187843,189827,0,Male,Hoz,Pacer,25,0,0,0,2.45,3.49,7.75,0.44,2.64,,0,0.0,1131.4615384615386,1.2329186212522945,0,265594.0,6394.0,68.43333333333334
2022-02-17 07:08:11,187792,193583,0,Male,Hoz,Pacer,25,0,0,0,3.98,4.15,6.7,5.81,0.72,,0,0.0,1131.4615384615386,1.2320348086205724,0,328934.0,69734.0,76.83333333333333
2022-02-17 07:14:44,187782,193605,0,Male,Hoz,Pacer,25,0,0,0,0.75,2.86,4.94,2.95,7.83,,0,0.0,1131.4615384615386,1.2090556801957983,0,328917.0,69717.0,87.83333333333333
2022-02-17 07:13:35,187516,128237,2,Male,Hoz,Pacer,3,353,101,252,7.61,5.11,3.65,7.1,1.74,,1,1.0,1131.4615384615386,1.0596913454347678,1644495426,-952368.0,-1211568.0,206.6
2022-02-17 07:14:45,185618,190726,0,Female,Hoz,Pacer,25,0,0,0,3.66,6.98,6.98,6.16,7.07,,0,0.0,1131.4615384615386,1.4096811475967093,0,278656.0,19456.0,806.1666666666666
2022-02-17 07:15:45,185591,190790,0,Female,Hoz,Pacer,25,0,0,0,8.91,5.93,7.86,6.84,4.31,,0,0.0,1131.4615384615386,1.5899789244680127,0,279334.0,20134.0,812.5666666666667
2022-02-17 07:36:07,188077,139683,3,Female,Hoz,Pacer,3,278,60,218,3.46,5.31,7.95,5.16,8.64,,1,0.0,1127.7692307692307,0.7891685423913786,1645082727,-709583.0,-968783.0,1.2333333333333334
2022-02-17 07:34:01,188072,158118,3,Female,Hoz,Pacer,1,172,46,126,5.16,1.65,2.66,2.94,3.52,,1,0.0,1127.7692307692307,0.8441443284905532,1645081116,-291976.0,-551176.0,1.4333333333333331
2022-02-17 07:32:43,188066,150691,3,Female,Hoz,Pacer,4,213,49,164,2.63,7.66,0.41,8.04,8.71,,1,0.0,1127.7692307692307,0.7927153673010027,1645012875,-453678.0,-712878.0,1.5333333333333334
2022-02-17 07:37:21,188064,158498,3,Female,Hoz,Pacer,4,167,41,126,1.37,3.07,8.93,1.84,4.99,,1,1.0,1127.7692307692307,0.8326171475342746,1644996073,-283456.0,-542656.0,6.833333333333333
2022-02-17 07:36:09,188060,157963,2,Male,Hoz,Pacer,3,169,38,131,7.73,4.18,6.21,2.68,2.26,,1,0.0,1127.7692307692307,0.7971488984380329,1645062143,-295154.0,-554354.0,7.033333333333333
2022-02-17 07:27:36,188047,105913,3,Female,Hoz,Pacer,2,478,105,373,4.62,8.22,1.58,0.25,5.67,,1,1.0,1127.7692307692307,0.780301480117318,1644992469,-1414050.0,-1673250.0,1.8666666666666667
2022-02-17 07:33:57,188041,87850,2,Male,Campona,Pacer,4,577,124,453,3.47,6.85,3.39,1.48,0.46,,1,1.0,1127.7692307692307,0.7962621922106269,1643434422,-1924796.0,-2097596.0,11.133333333333333
2022-02-17 07:27:35,188036,93410,3,Female,Klin,Pacer,5,528,117,411,8.98,1.48,5.79,7.95,5.45,,1,0.0,1127.7692307692307,0.798035604665439,1645081766,-1760576.0,-1846976.0,7.433333333333334
2022-02-17 07:32:39,188035,193921,0,Male,Hoz,Pacer,25,0,0,0,0.24,2.54,0.15,6.76,4.63,,0,0.0,1127.7692307692307,1.205920469272219,0,333575.0,74375.0,12.2
2022-02-17 07:23:03,188009,193878,0,Male,Hoz,Pacer,25,0,0,0,1.96,8.56,6.63,1.64,1.9,,0,0.0,1127.7692307692307,1.2041470568174069,0,333365.0,74165.0,19.266666666666666
2022-02-17 07:23:01,187989,162287,3,Male,Hoz,Pacer,1,146,35,111,8.46,0.03,1.87,0.37,5.77,,1,0.0,1127.7692307692307,0.7971488984380329,1645080574,-205313.0,-464513.0,26.933333333333337
2022-02-17 07:23:02,187977,161545,2,Male,Hoz,Pacer,3,129,29,100,7.0,3.77,7.57,0.68,2.14,,1,0.0,1127.7692307692307,0.8060159607120934,1645062091,-222244.0,-481444.0,31.333333333333332
2022-02-17 07:29:00,187971,166618,2,Female,Hoz,Pacer,7,105,33,72,1.14,3.93,1.83,4.78,8.99,,1,0.0,1127.7692307692307,0.7758679489802879,1645078796,-104780.0,-363980.0,37.266666666666666
2022-02-17 07:24:02,187952,164993,2,Male,Hoz,Pacer,2,107,23,84,0.35,4.35,0.34,5.4,0.08,,1,0.0,1127.7692307692307,0.7794147738899121,1645066859,-148224.0,-407424.0,41.36666666666667
2022-02-17 07:29:04,187945,77391,3,Female,Klin,Pacer,2,670,147,523,2.13,0.16,7.1,6.43,0.24,,1,0.0,1127.7692307692307,0.82020326035059,1645079484,-2259092.0,-2345492.0,46.0
2022-02-17 07:30:15,187926,77351,3,Female,Klin,Pacer,5,657,146,511,2.51,8.22,3.35,3.62,8.29,,1,0.0,1127.7692307692307,0.8104494918491235,1645079222,-2260219.0,-2346619.0,53.166666666666664
2022-02-17 07:27:37,187801,193619,0,Male,Hoz,Pacer,25,0,0,0,5.71,1.86,1.72,5.57,5.71,,0,0.0,1127.7692307692307,1.2573494304617694,0,328384.0,69184.0,91.46666666666668
2022-02-17 07:25:03,187613,188521,0,Male,Hoz,Pacer,25,0,0,0,8.67,0.51,3.05,1.91,4.6,,1,0.0,1127.7692307692307,1.3282859286542528,0,244838.0,-14362.0,180.3
2022-02-17 07:32:41,187536,157790,0,Male,Hoz,Pacer,17,160,32,128,4.61,6.75,7.37,4.48,4.55,,1,1.0,1127.7692307692307,1.4985335243162132,0,-300165.0,-559365.0,214.7
2022-02-17 07:32:40,187536,157790,0,Male,Hoz,Pacer,17,160,32,128,4.61,6.75,7.37,4.48,4.55,,1,1.0,1127.7692307692307,1.4985335243162132,0,-300164.0,-559364.0,214.66666666666663
2022-02-17 07:30:14,186893,189616,0,Male,Hoz,Pacer,25,0,0,0,4.26,5.87,6.13,7.98,6.15,,0,0.0,1127.7692307692307,1.418729963849669,0,261125.0,1925.0,459.2
2022-02-17 07:36:06,186601,160483,0,Female,Hoz,Pacer,12,149,32,117,5.31,1.18,6.7,7.62,4.37,,1,1.0,1127.7692307692307,1.4364640883977902,0,-243574.0,-502774.0,571.8666666666667
2022-02-17 07:36:06,186601,160483,0,Female,Hoz,Pacer,12,149,32,117,5.31,1.18,6.7,7.62,4.37,,1,1.0,1127.7692307692307,1.4364640883977902,0,-243574.0,-502774.0,571.8666666666667
2022-02-17 07:37:21,185355,190581,0,Female,Klin,Pacer,25,0,0,0,3.69,8.75,6.52,1.34,0.09,,0,0.0,1127.7692307692307,1.1970534069981584,0,275748.0,189348.0,881.5333333333333
2022-02-17 07:29:04,184945,189511,0,Male,Klin,Pacer,25,0,0,0,8.68,1.69,4.09,0.09,8.8,,0,0.0,1127.7692307692307,1.174885751313007,0,259283.0,172883.0,938.5333333333332
2022-02-17 07:51:42,188103,191250,0,Female,Hoz,Pacer,25,0,0,0,8.16,6.2,5.04,7.72,5.7,,0,0.0,1127.7692307692307,1.3291726348816588,0,283013.0,23813.0,1.2666666666666666
2022-02-17 07:51:34,188095,194003,0,Male,Hoz,Pacer,25,0,0,0,8.84,5.58,1.3,4.62,0.57,,0,0.0,1127.7692307692307,1.187299638496692,0,334221.0,75021.0,1.9
2022-02-17 07:48:22,188095,194003,0,Male,Hoz,Pacer,25,0,0,0,8.84,5.58,1.3,4.62,0.57,,0,0.0,1127.7692307692307,1.187299638496692,0,334413.0,75213.0,1.1333333333333333
2022-02-17 07:45:43,188093,160624,2,Male,Hoz,Pacer,4,156,45,111,0.98,4.81,6.42,6.07,7.61,,1,0.0,1127.7692307692307,0.9601086706909489,1645062107,-241778.0,-500978.0,1.4333333333333331
2022-02-17 07:44:39,188093,160624,2,Male,Hoz,Pacer,4,156,45,111,0.98,4.81,6.42,6.07,7.61,,1,0.0,1127.7692307692307,0.9601086706909489,1645062107,-241714.0,-500914.0,1.2
2022-02-17 07:43:31,188092,160624,2,Male,Hoz,Pacer,4,156,45,111,0.98,4.81,6.42,6.07,7.61,,1,0.0,1127.7692307692307,0.8060159607120934,1645062107,-241646.0,-500846.0,0.0333333333333333
2022-02-17 07:46:52,188089,166618,2,Female,Hoz,Pacer,7,105,33,72,1.14,3.93,1.83,4.78,8.99,,1,0.0,1127.7692307692307,1.064047472887252,1645078796,-105852.0,-365052.0,4.166666666666667
2022-02-17 07:43:33,188088,123701,3,Male,Hoz,Pacer,1,380,81,299,5.93,7.22,4.07,1.65,3.89,,1,0.0,1127.7692307692307,0.7891685423913786,1645082727,-1057660.0,-1316860.0,2.8666666666666667
2022-02-17 07:41:06,188082,162380,2,Male,Hoz,Pacer,4,129,28,101,8.53,3.95,5.01,6.21,3.16,,1,0.0,1127.7692307692307,0.7971488984380329,1645067113,-204534.0,-463734.0,2.3666666666666667
2022-02-17 07:38:39,188080,80562,3,Female,Klin,Pacer,1,629,143,486,6.45,7.64,8.0,6.74,7.57,,1,0.0,1127.7692307692307,0.8157697292135598,1645079668,-2165771.0,-2252171.0,1.6333333333333333
2022-02-17 07:46:53,188079,144580,3,Female,Hoz,Pacer,0,233,52,181,8.68,1.2,3.94,6.1,8.59,,1,1.0,1127.7692307692307,0.7971488984380329,1644852922,-599147.0,-858347.0,10.066666666666666
2022-02-17 07:46:53,188079,144580,3,Female,Hoz,Pacer,0,233,52,181,8.68,1.2,3.94,6.1,8.59,,1,1.0,1127.7692307692307,0.7971488984380329,1644852922,-599147.0,-858347.0,10.133333333333333
2022-02-17 07:42:26,188068,192420,0,Female,Hoz,Pacer,25,0,0,0,3.23,2.25,3.79,6.43,1.82,,0,0.0,1127.7692307692307,1.1961667007707524,0,303246.0,44046.0,10.6
2022-02-17 07:40:00,188067,193962,0,Female,Hoz,Pacer,25,0,0,0,1.39,3.16,2.34,6.21,5.11,,0,0.0,1127.7692307692307,1.1970534069981584,0,333927.0,74727.0,7.8
2022-02-17 07:51:37,188052,162831,3,Male,Hoz,Pacer,1,147,33,114,2.52,7.35,4.86,3.99,5.39,,1,0.0,1127.7692307692307,0.7891685423913786,1645081780,-195745.0,-454945.0,21.566666666666663
2022-02-17 07:42:25,188045,193929,0,Female,Hoz,Pacer,25,0,0,0,4.38,3.58,0.96,2.73,8.61,,0,0.0,1127.7692307692307,1.1952799945433463,0,333117.0,73917.0,16.266666666666666
2022-02-17 07:42:21,188020,193890,0,Female,Hoz,Pacer,25,0,0,0,5.25,2.45,4.15,8.82,7.58,,0,0.0,1127.7692307692307,1.2591228429165815,0,332477.0,73277.0,30.2
2022-02-17 07:41:08,187998,154387,3,Male,Hoz,Pacer,4,190,47,143,6.23,8.23,7.0,2.17,8.0,,1,1.0,1127.7692307692307,0.9044403519541642,1644908755,-370393.0,-629593.0,39.8
2022-02-17 07:46:50,187880,193672,0,Male,Hoz,Pacer,25,0,0,0,0.13,3.84,5.65,7.21,4.01,,0,0.0,1127.7692307692307,1.1961667007707524,0,328350.0,69150.0,80.86666666666666
2022-02-17 07:42:24,187868,84663,3,Male,Hoz,Pacer,3,653,154,499,3.12,6.39,6.71,4.21,7.17,,1,1.0,1127.7692307692307,0.8237500852602142,1643237990,-2029679.0,-2288879.0,82.06666666666666
2022-02-17 07:43:32,187855,186041,0,Female,Hoz,Pacer,2,36,7,29,8.14,2.88,6.07,1.18,3.16,,1,0.0,1127.7692307692307,1.3052315667416958,0,200401.0,-58799.0,87.46666666666667
2022-02-17 07:48:21,187738,165231,2,Female,Hoz,Pacer,14,119,26,93,4.21,0.04,5.88,2.33,6.1,,1,0.0,1127.7692307692307,0.8157697292135598,1645038087,-143830.0,-403030.0,136.7
2022-02-17 07:51:35,187738,165231,2,Female,Hoz,Pacer,14,119,26,93,4.21,0.04,5.88,2.33,6.1,,1,0.0,1127.7692307692307,0.8157697292135598,1645038087,-144024.0,-403224.0,137.56666666666666
2022-02-17 07:45:44,187657,191385,0,Female,Campona,Pacer,25,0,0,0,8.27,0.21,1.52,4.28,4.06,,0,0.0,1127.7692307692307,1.126116908805675,0,285799.0,112999.0,176.8
2022-02-17 07:44:40,187657,191385,0,Female,Campona,Pacer,25,0,0,0,8.27,0.21,1.52,4.28,4.06,,0,0.0,1127.7692307692307,1.126116908805675,0,285863.0,113063.0,176.4
2022-02-17 07:51:39,187546,193056,0,Male,Klin,Pacer,25,0,0,0,4.62,2.09,5.23,5.58,2.14,,0,0.0,1127.7692307692307,1.1793192824500376,0,317526.0,231126.0,225.13333333333333
2022-02-17 07:51:38,187484,135063,0,Male,Hoz,Pacer,25,159,34,125,3.26,0.55,1.54,6.51,0.12,,1,1.0,1127.7692307692307,1.3291726348816588,0,-812498.0,-1071698.0,251.5
2022-02-17 07:38:41,187030,96943,3,Male,Hoz,Pacer,13,485,108,377,7.74,4.05,8.91,6.3,0.23,,1,1.0,1127.7692307692307,0.860105040583862,1643694672,-1659120.0,-1918320.0,415.56666666666666
2022-02-17 07:42:23,186404,170007,0,Male,Hoz,Pacer,13,77,22,55,8.53,7.13,1.48,8.26,6.75,,1,1.0,1127.7692307692307,1.5739035536457269,0,-18263.0,-277463.0,649.9666666666667
2022-02-17 07:51:43,185352,190580,0,Female,Klin,Pacer,25,0,0,0,2.8,3.97,0.36,2.29,5.02,,0,0.0,1127.7692307692307,1.1970534069981584,0,274878.0,188478.0,894.4666666666667
2022-02-17 08:06:18,188148,108288,3,Male,Hoz,Pacer,2,464,130,334,1.39,1.75,5.02,7.25,0.16,,1,0.0,1127.3846153846157,0.8737036026200873,1645084826,-1353691.0,-1612891.0,0.8666666666666667
2022-02-17 08:05:09,188141,161567,3,Female,Hoz,Pacer,3,152,40,112,0.92,0.45,3.66,7.55,2.26,,1,0.0,1127.3846153846157,0.8426582969432314,1645084460,-224391.0,-483591.0,0.9
2022-02-17 08:05:11,188140,161559,3,Male,Hoz,Pacer,2,153,64,89,3.73,1.8,2.19,2.81,8.81,,1,0.0,1127.3846153846157,1.4192139737991265,1645084460,-224523.0,-483723.0,1.9
2022-02-17 08:03:56,188130,153488,3,Male,Hoz,Pacer,12,192,65,127,7.96,4.34,6.99,6.71,2.42,,1,0.0,1127.3846153846157,1.1087609170305677,1645084412,-397009.0,-656209.0,1.1
2022-02-17 08:03:53,188128,170698,0,Female,Hoz,Pacer,1,92,22,70,6.23,6.72,4.66,4.06,2.3,,1,1.0,1127.3846153846157,1.187704694323144,0,-2438.0,-261638.0,1.0333333333333334
2022-02-17 08:00:43,188123,177987,0,Male,Hoz,Pacer,5,49,12,37,2.87,8.11,0.67,4.69,1.2,,1,0.0,1127.3846153846157,1.187704694323144,0,90497.0,-168703.0,1.3666666666666667
2022-02-17 08:01:48,188119,156762,3,Female,Hoz,Pacer,25,97,21,76,7.93,0.0,8.49,3.16,1.19,,1,1.0,1127.3846153846157,0.8151610262008733,1644957394,-325188.0,-584388.0,4.733333333333333
2022-02-17 07:59:40,188117,147541,3,Male,Hoz,Pacer,2,239,53,186,5.84,0.21,6.46,8.84,2.11,,1,0.0,1127.3846153846157,0.8071779475982532,1645084186,-534504.0,-793704.0,2.566666666666667
2022-02-17 07:57:15,188115,145291,2,Female,Hoz,Pacer,3,251,56,195,4.4,0.05,0.56,6.51,5.99,,1,0.0,1127.3846153846157,0.8160480349344977,1645067113,-586883.0,-846083.0,2.3333333333333335
2022-02-17 07:56:05,188114,132398,3,Male,Hoz,Pacer,4,324,94,230,7.83,1.7,0.38,1.77,1.28,,1,1.0,1127.3846153846157,0.8603984716157205,1644827131,-865068.0,-1124268.0,1.2333333333333334
2022-02-17 08:01:47,188113,135057,3,Male,Hoz,Pacer,4,313,90,223,2.85,3.81,6.58,4.07,7.43,,1,1.0,1127.3846153846157,0.9585282478165936,1644850262,-813231.0,-1072431.0,7.033333333333333
2022-02-17 07:53:46,188109,163473,2,Female,Hoz,Pacer,5,135,30,105,5.65,3.18,0.46,7.63,1.93,,1,0.0,1127.3846153846157,0.7983078602620086,1645082731,-182429.0,-441629.0,1.0666666666666669
2022-02-17 07:53:45,188105,151012,3,Female,Hoz,Pacer,0,216,48,168,6.43,4.58,3.21,8.67,2.57,,1,1.0,1127.3846153846157,0.7885507641921397,1644954424,-447513.0,-706713.0,1.6666666666666667
2022-02-17 07:52:40,188104,139991,2,Female,Campona,Pacer,1,252,57,195,2.92,4.05,2.18,7.3,0.73,,1,0.0,1127.3846153846157,0.7983078602620086,1645083741,-704322.0,-877122.0,1.7
2022-02-17 07:57:14,188102,80063,3,Female,Klin,Pacer,3,635,142,493,4.06,1.51,3.11,1.73,6.89,,1,0.0,1127.3846153846157,0.8116129912663754,1644871178,-2184477.0,-2270877.0,5.666666666666667
2022-02-17 07:56:04,188099,160958,2,Female,Hoz,Pacer,3,120,31,89,6.97,5.53,4.83,7.72,3.43,,1,0.0,1127.3846153846157,0.8488673580786026,1645062091,-236636.0,-495836.0,4.566666666666666
2022-02-17 07:57:14,188102,80063,3,Female,Klin,Pacer,3,635,142,493,4.06,1.51,3.11,1.73,6.89,,1,0.0,1127.3846153846157,0.8116129912663754,1644871178,-2184477.0,-2270877.0,5.933333333333334
2022-02-17 07:56:04,188099,160958,2,Female,Hoz,Pacer,3,120,31,89,6.97,5.53,4.83,7.72,3.43,,1,0.0,1127.3846153846157,0.8488673580786026,1645062091,-236636.0,-495836.0,5.133333333333334
2022-02-17 08:01:46,188094,193954,0,Female,Hoz,Pacer,25,0,0,0,4.41,7.25,1.66,4.51,2.43,,0,0.0,1127.3846153846157,1.195687772925764,0,332485.0,73285.0,13.933333333333334
2022-02-17 08:05:10,188086,192484,0,Male,Hoz,Pacer,25,0,0,0,2.2,4.23,2.32,0.76,7.82,,0,0.0,1127.3846153846157,1.238264192139738,0,303586.0,44386.0,21.566666666666663
2022-02-17 07:57:12,188071,27312,3,Male,Campona,Pacer,1,1514,337,1177,1.78,4.56,5.78,7.6,8.78,,1,1.0,1127.3846153846157,0.8160480349344977,1640606705,-5182926.0,-5355726.0,20.6
2022-02-17 07:52:40,188070,140171,3,Female,Hoz,Pacer,1,264,57,207,0.78,6.16,4.12,0.58,0.48,,1,1.0,1127.3846153846157,0.792985807860262,1644972513,-699998.0,-959198.0,17.766666666666666
2022-02-17 07:54:56,188012,126600,3,Female,Hoz,Pacer,4,358,76,282,1.43,7.29,4.91,5.37,6.19,,1,1.0,1127.3846153846157,0.7983078602620086,1644905695,-992355.0,-1251555.0,43.43333333333333
2022-02-17 08:02:50,188002,142742,3,Male,Hoz,Pacer,1,247,55,192,8.27,0.84,1.35,8.19,3.18,,1,1.0,1127.3846153846157,0.8426582969432314,1644825983,-637491.0,-896691.0,55.766666666666666
2022-02-17 07:53:47,188001,147122,3,Male,Hoz,Pacer,9,222,47,175,0.99,4.2,4.97,1.19,0.06,,1,0.0,1127.3846153846157,0.7974208515283843,1645080458,-543513.0,-802713.0,48.666666666666664
2022-02-17 08:06:17,187955,158711,3,Female,Hoz,Pacer,4,167,37,130,3.45,2.71,8.41,6.62,4.32,,1,0.0,1127.3846153846157,0.82048307860262,1645078896,-280464.0,-539664.0,75.96666666666667
2022-02-17 07:53:44,187940,162478,2,Female,Hoz,Pacer,16,117,36,81,7.82,7.97,4.21,7.29,0.54,,1,0.0,1127.3846153846157,1.107873908296943,1645061189,-202449.0,-461649.0,68.46666666666667
2022-02-17 07:57:16,187935,117146,1,Female,Hoz,Pacer,4,416,95,321,5.71,5.37,3.27,2.46,1.7,,1,0.0,1127.3846153846157,1.033365174672489,1645077560,-1186886.0,-1446086.0,73.1
2022-02-17 08:05:09,187906,164413,1,Female,Hoz,Pacer,25,79,17,62,1.8,4.82,5.24,5.08,3.1,,1,0.0,1127.3846153846157,1.0440092794759823,1645068119,-162062.0,-421262.0,87.76666666666667
2022-02-17 08:00:42,187871,159424,3,Male,Hoz,Pacer,13,152,35,117,0.56,7.37,4.74,8.4,1.97,,1,0.0,1127.3846153846157,0.8337882096069869,1645078062,-264884.0,-524084.0,95.56666666666666
2022-02-17 07:58:19,187799,193555,0,Male,Hoz,Pacer,25,0,0,0,7.55,4.16,1.73,5.37,1.96,,0,0.0,1127.3846153846157,1.1885917030567683,0,325196.0,65996.0,118.3
2022-02-17 08:00:40,187718,192899,0,Male,Hoz,Pacer,25,0,0,0,0.8,3.68,4.09,1.27,6.73,,0,0.0,1127.3846153846157,1.2134279475982532,0,312903.0,53703.0,161.16666666666666
2022-02-17 07:59:42,187596,5745,3,Male,Zan,Legendary,18,1843,470,1373,0.32,8.04,5.66,8.16,7.55,,1,1.0,1127.3846153846157,1.507914847161572,1638056486,-7769341.0,-7769341.0,215.8
2022-02-17 08:01:47,187176,100792,1,Male,Zan,Pacer,19,433,97,336,2.26,3.19,7.3,0.72,3.28,,1,1.0,1127.3846153846157,1.0644104803493448,1643894669,-1552243.0,-1552243.0,373.6333333333333
2022-02-17 07:52:41,186701,169033,0,Female,Hoz,Pacer,13,91,20,71,1.35,6.15,1.28,3.05,6.35,,1,1.0,1127.3846153846157,1.4369541484716155,0,-48002.0,-307202.0,555.3
2022-02-17 07:59:39,186511,162145,2,Male,Hoz,Pacer,17,135,30,105,3.08,4.87,2.84,5.41,1.7,,1,1.0,1127.3846153846157,0.8648335152838428,1644971700,-210898.0,-470098.0,622.8333333333334
2022-02-17 08:19:46,188177,183125,0,Male,Campona,Pacer,25,0,0,0,3.95,0.76,2.1,1.22,0.03,,1,0.0,1132.3846153846157,1.059710617485225,0,158233.0,-14567.0,1.1333333333333333
2022-02-17 08:19:46,188169,194091,0,Female,Hoz,Pacer,25,0,0,0,0.34,1.96,2.95,7.0,2.36,,0,0.0,1132.3846153846157,1.1921744446708782,0,334050.0,74850.0,4.066666666666666
2022-02-17 08:17:25,188165,124369,3,Female,Hoz,Pacer,8,366,102,264,4.74,5.8,2.58,0.57,6.89,,1,1.0,1132.3846153846157,0.9705183071802188,1644235132,-1045045.0,-1304245.0,2.8666666666666667
2022-02-17 08:14:59,188164,154517,1,Male,Hoz,Pacer,25,171,59,112,5.02,0.2,2.61,7.03,6.21,,1,1.0,1132.3846153846157,1.1921744446708782,1644905537,-369802.0,-629002.0,1.1
2022-02-17 08:12:28,188156,157290,2,Female,Klin,Pacer,5,127,28,99,4.21,0.22,4.57,3.36,5.46,,1,0.0,1132.3846153846157,0.7938998709326811,1645084948,-314415.0,-400815.0,2.8
2022-02-17 08:09:44,188151,98277,3,Female,Hoz,Pacer,3,536,148,388,5.63,3.16,0.94,5.26,5.05,,1,0.0,1132.3846153846157,0.8742612594253107,1645084826,-1624989.0,-1884189.0,1.3333333333333333
2022-02-17 08:09:44,188151,98277,3,Female,Hoz,Pacer,3,536,148,388,5.63,3.16,0.94,5.26,5.05,,1,0.0,1132.3846153846157,0.8742612594253107,1645084826,-1624989.0,-1884189.0,1.5333333333333334
2022-02-17 08:09:42,188149,143871,2,Female,Hoz,Pacer,7,248,55,193,2.06,0.28,8.26,4.58,0.52,,1,1.0,1132.3846153846157,0.7930167787514435,1644749477,-614777.0,-873977.0,2.3
2022-02-17 08:09:41,188149,143871,2,Female,Hoz,Pacer,7,248,55,193,2.06,0.28,8.26,4.58,0.52,,1,1.0,1132.3846153846157,0.7930167787514435,1644749477,-614776.0,-873976.0,2.3333333333333335
2022-02-17 08:08:29,188149,143871,2,Female,Hoz,Pacer,7,248,55,193,2.06,0.28,8.26,4.58,0.52,,1,1.0,1132.3846153846157,0.7930167787514435,1644749477,-614704.0,-873904.0,1.6
2022-02-17 08:16:10,188144,161592,3,Female,Hoz,Pacer,4,130,30,100,3.22,7.42,8.65,2.36,0.94,,1,0.0,1132.3846153846157,0.8080293458324841,1645084436,-224784.0,-483984.0,11.033333333333331
2022-02-17 08:19:47,188142,161575,3,Male,Hoz,Pacer,4,149,36,113,8.06,4.34,2.8,2.27,8.88,,1,0.0,1132.3846153846157,0.816860267644861,1645084436,-225239.0,-484439.0,15.033333333333331
2022-02-17 08:09:45,188139,193860,0,Male,Hoz,Pacer,25,0,0,0,0.44,5.06,3.31,6.95,2.07,,0,0.0,1132.3846153846157,1.1921744446708782,0,330161.0,70961.0,5.066666666666666
2022-02-17 08:07:26,188137,145235,3,Female,Hoz,Pacer,2,249,58,191,1.7,5.82,4.28,3.64,8.38,,1,1.0,1132.3846153846157,0.8106786223761973,1644955514,-588630.0,-847830.0,3.466666666666667
2022-02-17 08:07:24,188137,145235,3,Female,Hoz,Pacer,2,249,58,191,1.7,5.82,4.28,3.64,8.38,,1,1.0,1132.3846153846157,0.8106786223761973,1644955514,-588628.0,-847828.0,3.466666666666667
2022-02-17 08:07:31,188137,145235,3,Female,Hoz,Pacer,2,249,58,191,1.7,5.82,4.28,3.64,8.38,,1,1.0,1132.3846153846157,0.8106786223761973,1644955514,-588635.0,-847835.0,3.466666666666667
2022-02-17 08:07:22,188137,145235,3,Female,Hoz,Pacer,2,249,58,191,1.7,5.82,4.28,3.64,8.38,,1,1.0,1132.3846153846157,0.8106786223761973,1644955514,-588626.0,-847826.0,3.466666666666667
2022-02-17 08:07:23,188137,145235,3,Female,Hoz,Pacer,2,249,58,191,1.7,5.82,4.28,3.64,8.38,,1,1.0,1132.3846153846157,0.8106786223761973,1644955514,-588627.0,-847827.0,3.466666666666667
